slide_id,in_dataset_csv,has_5x_feature,has_20x_feature,has_both_5x_20x,low_feature_path,high_feature_path
25021197B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021197B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021197B2.h5
25021260B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021260B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021260B2.h5
25021291B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021291B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021291B2.h5
25021419B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021419B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021419B1.h5
25021474B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021474B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021474B.h5
25021481B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021481B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021481B2.h5
25021538B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021538B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021538B2.h5
25021554B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021554B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021554B2.h5
25021575B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021575B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021575B4.h5
25021622B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021622B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021622B4.h5
25021640B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021640B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021640B3.h5
25021658B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021658B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021658B3.h5
25021662B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021662B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021662B2.h5
25021667B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021667B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021667B2.h5
25021668B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021668B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021668B2.h5
25021893B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021893B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021893B2.h5
25021894B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021894B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021894B2.h5
25021894B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021894B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021894B3.h5
25021901B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021901B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021901B2.h5
25021911B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021911B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021911B2.h5
25021918B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021918B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021918B4.h5
25021973B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021973B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021973B2.h5
25022019B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022019B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022019B2.h5
25022038B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022038B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022038B2.h5
25022262B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022262B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022262B2.h5
25022278B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022278B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022278B2.h5
25022330B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022330B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022330B2.h5
25022343B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022343B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022343B3.h5
25022354B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022354B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022354B2.h5
25022406B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022406B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022406B2.h5
25023016B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023016B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023016B6.h5
25023184B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023184B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023184B2.h5
25023573B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023573B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023573B.h5
25023590B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023590B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023590B3.h5
25023590B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023590B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023590B4.h5
25023687B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023687B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023687B2.h5
25023690B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023690B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023690B3.h5
25023814B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023814B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023814B.h5
25023869B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023869B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023869B3.h5
25023869B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023869B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023869B4.h5
25023930B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023930B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023930B2.h5
25023934B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023934B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023934B2.h5
25023936B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023936B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023936B2.h5
25023977B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023977B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023977B2.h5
25024142B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024142B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024142B2.h5
25024243B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024243B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024243B2.h5
25024302B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024302B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024302B4.h5
25024310B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024310B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024310B3.h5
25024431B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024431B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024431B.h5
25024688B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024688B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024688B2.h5
25024698B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024698B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024698B4.h5
25024709B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024709B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024709B2.h5
25024732B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024732B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024732B2.h5
25024855B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024855B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024855B3.h5
25024878B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024878B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024878B3.h5
25024982B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024982B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024982B2.h5
25024983B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024983B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024983B2.h5
25025083B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025083B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025083B2.h5
25025096B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025096B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025096B2.h5
25025102B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025102B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025102B2.h5
25025109B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025109B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025109B2.h5
25025240B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025240B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025240B.h5
25025245B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025245B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025245B2.h5
25025251B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025251B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025251B.h5
25025262B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025262B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025262B2.h5
25025297B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025297B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025297B.h5
25025298B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025298B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025298B2.h5
25025506B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025506B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025506B.h5
25025509B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025509B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025509B2.h5
25025510B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025510B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025510B1.h5
25025510B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025510B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025510B3.h5
25025567B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025567B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025567B3.h5
25025570B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025570B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025570B2.h5
25025575B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025575B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025575B2.h5
25025602B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025602B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025602B2.h5
25025675B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025675B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025675B2.h5
25025788B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025788B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025788B2.h5
25025953B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025953B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025953B2.h5
25025960B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025960B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025960B2.h5
25026075B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026075B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026075B2.h5
25026081B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026081B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026081B2.h5
25026103B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026103B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026103B3.h5
25026163B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026163B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026163B.h5
25026180B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026180B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026180B2.h5
25026254B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026254B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026254B2.h5
25026291B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026291B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026291B2.h5
25026669B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026669B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026669B2.h5
25026740B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026740B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026740B2.h5
25026798B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026798B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026798B2.h5
25027122B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027122B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027122B2.h5
25027135B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027135B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027135B3.h5
25027167B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027167B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027167B2.h5
25027290B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027290B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027290B2.h5
25012148B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012148B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012148B3.h5
25017073B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017073B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017073B2.h5
25018584B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018584B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018584B.h5
25018592B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018592B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018592B.h5
2490526B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490526B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490526B3.h5
2490547B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490547B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490547B2.h5
2490750B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490750B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490750B4.h5
2490820B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490820B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490820B2.h5
2490820B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490820B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490820B3.h5
2490837B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490837B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490837B2.h5
2490844B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490844B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490844B1.h5
2490860B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490860B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490860B2.h5
2490963B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490963B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490963B2.h5
2490964B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490964B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490964B2.h5
2490972B8,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490972B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490972B8.h5
2490978B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490978B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490978B2.h5
2491131B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491131B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491131B2.h5
2491191B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491191B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491191B2.h5
2491191B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491191B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491191B3.h5
2491226B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491226B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491226B2.h5
2491275B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491275B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491275B2.h5
2491560B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491560B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491560B2.h5
25001929B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25001929B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25001929B3.h5
25001939B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25001939B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25001939B2.h5
25001965B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25001965B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25001965B2.h5
25001966B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25001966B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25001966B2.h5
25002073B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002073B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002073B3.h5
25002238B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002238B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002238B.h5
25002328B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002328B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002328B2.h5
25002329B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002329B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002329B2.h5
25002366B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002366B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002366B6.h5
25002388B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002388B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002388B2.h5
25002391B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002391B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002391B2.h5
25002472B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002472B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002472B2.h5
25002496B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002496B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002496B2.h5
25002504B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002504B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002504B2.h5
25002663B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002663B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002663B5.h5
25002744B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002744B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002744B2.h5
25002788B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002788B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002788B2.h5
25002789B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002789B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002789B2.h5
25002801B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002801B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002801B1.h5
25002804B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002804B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002804B2.h5
25002897B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002897B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002897B2.h5
25002898B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002898B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002898B2.h5
25002906B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002906B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002906B2.h5
25002907B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002907B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002907B3.h5
25003038B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25003038B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25003038B2.h5
25009124B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009124B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009124B2.h5
25009148B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009148B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009148B3.h5
25009148B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009148B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009148B4.h5
25009294B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009294B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009294B2.h5
25009297B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009297B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009297B.h5
25009367B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009367B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009367B2.h5
25009529B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009529B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009529B2.h5
25009539B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009539B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009539B3.h5
25009578B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009578B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009578B4.h5
25009747B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009747B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009747B.h5
25009756B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009756B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009756B2.h5
25015064B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015064B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015064B.h5
2460615-B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2460615-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2460615-B4.h5
2460943-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2460943-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2460943-B3.h5
2462468-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2462468-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2462468-B2.h5
2462609-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2462609-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2462609-B2.h5
2462939-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2462939-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2462939-B.h5
2463367-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2463367-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2463367-B2.h5
2476286-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2476286-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2476286-B2.h5
2476299-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2476299-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2476299-B2.h5
2476693-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2476693-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2476693-B3.h5
2477926-B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2477926-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2477926-B4.h5
2482111-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2482111-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482111-B2.h5
2482883-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2482883-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482883-B2.h5
2483073-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2483073-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483073-B3.h5
2483850-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2483850-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483850-B2.h5
