slide_id,label,pred,correct,pred_margin,failure_type,failure_labels,dominant_source,dominant_source_ratio,low_true_vs_wrong_margin,high_true_vs_wrong_margin,visual_effective_margin,csg_effective_margin,visual_source_ratio,visual_supports_true,visual_supports_pred,visual_supports_wrong,low_high_agreement,concept_agreement,prompt_confusion_flag,visual_residual_override_flag,uncertain_margin_flag,high_scale_dominant_wrong_flag,low_scale_dominant_wrong_flag,csg_misleading_flag,concept_margin_abs,low_margin_abs,high_margin_abs,low_high_margin_agreement,low_high_sign_agreement,visual_concept_conflict,visual_margin_abs,visual_over_concept_ratio,prompt_error_risk_score,prompt_reliability_score,csg_abs_margin,prediction_confidence_margin,prob_class_0,prob_class_1,final_logit_class_0,final_logit_class_1,low_logit_class_0,low_logit_class_1,high_logit_class_0,high_logit_class_1,visual_logit_class_0,visual_logit_class_1,visual_alpha,csg_logit_class_0,csg_logit_class_1,csg_alpha,top_csg_pair_class_0,top_csg_pair_class_1,top_csg_pair_score_class_0,top_csg_pair_score_class_1,top_low_concepts_for_pred,top_high_concepts_for_pred,top_low_concepts_for_true,top_high_concepts_for_true,label_name,pred_name,final_true_vs_wrong_margin,final_support_class,final_support_label,final_abs_margin,low_support_class,low_support_label,low_abs_margin,high_support_class,high_support_label,high_abs_margin,visual_true_vs_wrong_margin,visual_support_class,visual_support_label,visual_abs_margin,csg_true_vs_wrong_margin,csg_support_class,csg_support_label,visual_effective_abs_margin,csg_effective_abs_margin,concept_margin_mean,concept_abs_margin_max,available_source_count,total_abs_source_margin,low_source_ratio,high_source_ratio,csg_source_ratio,evidence_agreement,confidence_level,low_available,high_available,low_supports_true,high_supports_true,low_high_same_support,low_high_conflict,low_high_joint_state,csg_max_pair_score,csg_pair_near_zero,csg_margin_near_zero,csg_logits_near_zero,csg_export_capture_status,csg_inactive_or_zero_flag,visual_override_candidate,prompt_confusion_score,prompt_confusion_note,primary_failure_type,supporting_notes,is_error,true_vs_wrong_margin,fold,split,top_low_region_idx_for_pred,top_high_region_idx_for_pred,top_low_region_score_for_pred,top_high_region_score_for_pred,top_low_region_x,top_low_region_y,top_high_region_x,top_high_region_y
2463127-B3,0,0,True,10.386637687683104,correct_prediction,,visual,0.8604675264610258,0.0428204331547022,0.1041341684758662,0.9063808840598282,-2.313179007600425e-05,0.8604675264610258,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0734773008152842,0.0428204331547022,0.1041341684758662,0.4112044469306549,1.0,0.0,0.9063808840598282,12.335522317816139,0.039782330505538845,0.9602176694944612,2.313179007600425e-05,10.386637687683104,0.9999691247940063,3.084090712945908e-05,6.511157512664795,-3.8754804134368896,0.0521630048751831,0.0093425717204809,0.121088333427906,0.0169541649520397,9.893636703491213,-8.516823768615723,0.0492318421602249,-0.0002411595196463,-2.3945628981891787e-06,0.0968810096383094,adeno_lepidic -> adeno_lepidic_high,nonadeno_hamartoma_low -> nonadeno_intercellular_bridges_high,1.6262257531707291e-06,3.729383706740919e-06,adeno_mucinous:0.0082 | adeno_alveolar_replacement_low:0.0060 | adeno_lepidic:0.0057 | adeno_multifocal_glandular_low:0.0045 | adeno_cribriform_low:0.0045,adeno_papillary_high:0.0176 | adeno_atypical_glands_high:0.0166 | adeno_hobnail_high:0.0130 | adeno_micropapillary_high:0.0123 | adeno_prominent_nucleoli_high:0.0122,adeno_mucinous:0.0082 | adeno_alveolar_replacement_low:0.0060 | adeno_lepidic:0.0057 | adeno_multifocal_glandular_low:0.0045 | adeno_cribriform_low:0.0045,adeno_papillary_high:0.0176 | adeno_atypical_glands_high:0.0166 | adeno_hobnail_high:0.0130 | adeno_micropapillary_high:0.0123 | adeno_prominent_nucleoli_high:0.0122,Adenocarcinoma,Adenocarcinoma,10.386637926101685,0,Adenocarcinoma,10.386637926101685,0,Adenocarcinoma,0.0428204331547022,0,Adenocarcinoma,0.1041341684758662,18.410460472106934,0,Adenocarcinoma,18.410460472106934,-0.0002387649567481,1.0,NonAdenocarcinoma,0.9063808840598282,2.313179007600425e-05,0.0734773008152842,0.1041341684758662,4,1.0533586174804728,0.040651334164925,0.0988591793409776,2.1960033071484383e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,3.729383706740919e-06,False,False,False,active_and_captured,False,False,0.0399306581313567,,correct_prediction,,False,10.386637926101685,0,test,0,2,0.076756976544857,0.151204839348793,41676.37109375,43554.15625,32974.9453125,31052.857421875
2463647-B2,0,0,True,11.63222599029541,correct_prediction,,visual,0.8725333273693292,0.0470006056129932,0.103317216038704,1.0293834426340422,-6.277491447407853e-05,0.8725333273693292,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0751589108258486,0.0470006056129932,0.103317216038704,0.45491552536013113,1.0,0.0,1.0293834426340422,13.696093135506395,0.09844512815462887,0.9015548718453711,6.277491447407853e-05,11.63222599029541,0.9999911785125732,8.875332241586875e-06,7.984409809112549,-3.64781641960144,0.0801572948694229,0.0331566892564296,0.1869969516992569,0.0836797356605529,11.021799087524414,-9.887096405029297,0.0492318421602249,-0.0005391899030655,0.0001087690179701,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,6.101312010287074e-06,8.524149961885996e-06,adeno_mucinous:0.0103 | adeno_alveolar_replacement_low:0.0091 | adeno_lepidic:0.0080 | adeno_multifocal_glandular_low:0.0069 | adeno_cribriform_low:0.0069,adeno_atypical_glands_high:0.0219 | adeno_papillary_high:0.0216 | adeno_micropapillary_high:0.0194 | adeno_fused_glands_high:0.0194 | adeno_lepidic_high:0.0162,adeno_mucinous:0.0103 | adeno_alveolar_replacement_low:0.0091 | adeno_lepidic:0.0080 | adeno_multifocal_glandular_low:0.0069 | adeno_cribriform_low:0.0069,adeno_atypical_glands_high:0.0219 | adeno_papillary_high:0.0216 | adeno_micropapillary_high:0.0194 | adeno_fused_glands_high:0.0194 | adeno_lepidic_high:0.0162,Adenocarcinoma,Adenocarcinoma,11.63222622871399,0,Adenocarcinoma,11.63222622871399,0,Adenocarcinoma,0.0470006056129932,0,Adenocarcinoma,0.103317216038704,20.90889549255371,0,Adenocarcinoma,20.90889549255371,-0.0006479589210356,1.0,NonAdenocarcinoma,1.0293834426340422,6.277491447407853e-05,0.0751589108258486,0.103317216038704,4,1.1797640392002138,0.0398389881800906,0.0875744747303408,5.320972023917166e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,8.524149961885996e-06,False,False,False,active_and_captured,False,False,0.0900169228290623,,correct_prediction,,False,11.63222622871399,0,test,0,13,0.1004678755998611,0.2088637202978134,50600.27734375,31791.115234375,42522.54296875,30685.767578125
2463656-B2,0,0,True,9.020118713378906,correct_prediction,,visual,0.8730044861899224,0.0086782444268465,0.1074742972850799,0.7985862468744285,-1.7389082010156098e-05,0.8730044861899224,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0580762708559632,0.0086782444268465,0.1074742972850799,0.08074716137782327,1.0,0.0,0.7985862468744285,13.750646091844077,0.04106642410384347,0.9589335758961567,1.7389082010156098e-05,9.020118713378906,0.999879002571106,0.0001209371330332,5.954868793487549,-3.0652501583099365,0.0231338143348693,0.0144555699080228,0.1485185027122497,0.0410442054271698,8.77994155883789,-7.440988063812256,0.0492318421602249,-0.0001380929170409,4.13961497542914e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,9.65521849138895e-07,4.172503849986242e-06,adeno_mucinous:0.0048 | adeno_multifocal_glandular_low:0.0030 | adeno_alveolar_replacement_low:0.0027 | adeno_cribriform_low:0.0022 | adeno_solid:0.0020,adeno_atypical_glands_high:0.0186 | adeno_papillary_high:0.0181 | adeno_fused_glands_high:0.0162 | adeno_prominent_nucleoli_high:0.0145 | adeno_hobnail_high:0.0140,adeno_mucinous:0.0048 | adeno_multifocal_glandular_low:0.0030 | adeno_alveolar_replacement_low:0.0027 | adeno_cribriform_low:0.0022 | adeno_solid:0.0020,adeno_atypical_glands_high:0.0186 | adeno_papillary_high:0.0181 | adeno_fused_glands_high:0.0162 | adeno_prominent_nucleoli_high:0.0145 | adeno_hobnail_high:0.0140,Adenocarcinoma,Adenocarcinoma,9.020118951797484,0,Adenocarcinoma,9.020118951797484,0,Adenocarcinoma,0.0086782444268465,0,Adenocarcinoma,0.1074742972850799,16.220929622650146,0,Adenocarcinoma,16.220929622650146,-0.0001794890667951,1.0,NonAdenocarcinoma,0.7985862468744285,1.7389082010156098e-05,0.0580762708559632,0.1074742972850799,4,0.9147561776683651,0.0094869481493599,0.1174895561339882,1.900952672927487e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,4.172503849986242e-06,False,False,False,active_and_captured,False,False,0.0506540555832693,,correct_prediction,,False,9.020118951797484,0,test,0,2,0.0454539582133293,0.1727414727210998,36376.234375,29964.1171875,34270.83203125,37633.25
2464548-B,0,0,True,8.95291519165039,correct_prediction,,visual,0.8677687042012804,0.0114944241940974,0.1085320003330708,0.7879161300213509,-3.6871543565920586e-05,0.8677687042012804,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0600132122635841,0.0114944241940974,0.1085320003330708,0.10590815758322417,1.0,0.0,0.7879161300213509,13.129044427096211,0.04230392022322212,0.9576960797767778,3.6871543565920586e-05,8.95291519165039,0.9998706579208374,0.0001293427631026,6.213233470916748,-2.7396812438964844,0.0443350970745086,0.0328406728804111,0.1601123511791229,0.0515803508460521,8.646307945251465,-7.357889652252197,0.0492318421602249,-0.0002721880446188,0.0001083978277165,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,2.324524530195049e-06,6.127280812506797e-06,adeno_mucinous:0.0069 | adeno_alveolar_replacement_low:0.0048 | adeno_multifocal_glandular_low:0.0047 | adeno_cribriform_low:0.0040 | adeno_lepidic:0.0039,adeno_papillary_high:0.0193 | adeno_atypical_glands_high:0.0188 | adeno_fused_glands_high:0.0169 | adeno_micropapillary_high:0.0152 | adeno_prominent_nucleoli_high:0.0146,adeno_mucinous:0.0069 | adeno_alveolar_replacement_low:0.0048 | adeno_multifocal_glandular_low:0.0047 | adeno_cribriform_low:0.0040 | adeno_lepidic:0.0039,adeno_papillary_high:0.0193 | adeno_atypical_glands_high:0.0188 | adeno_fused_glands_high:0.0169 | adeno_micropapillary_high:0.0152 | adeno_prominent_nucleoli_high:0.0146,Adenocarcinoma,Adenocarcinoma,8.952914714813232,0,Adenocarcinoma,8.952914714813232,0,Adenocarcinoma,0.0114944241940974,0,Adenocarcinoma,0.1085320003330708,16.004197597503662,0,Adenocarcinoma,16.004197597503662,-0.0003805858723353,1.0,NonAdenocarcinoma,0.7879161300213509,3.6871543565920586e-05,0.0600132122635841,0.1085320003330708,4,0.907979426092085,0.0126593443240989,0.1195313431276621,4.060834695849283e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,6.127280812506797e-06,False,False,False,active_and_captured,False,False,0.0414875110643564,,correct_prediction,,False,8.952914714813232,0,test,15,0,0.0664405971765518,0.1824228167533874,110559.0703125,33861.12890625,67106.15625,37192.921875
2465243-B2,0,0,True,14.2420072555542,correct_prediction,,visual,0.8810056082107459,0.07974798604846,0.0920474976301193,1.2726166581773837,-9.246324180638537e-05,0.8810056082107459,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0858977418392896,0.07974798604846,0.0920474976301193,0.8663786425668707,1.0,0.0,1.2726166581773837,14.81548444612649,0.0382139462330463,0.9617860537669537,9.246324180638537e-05,14.2420072555542,0.9999994039535522,6.527916411869228e-07,9.670156478881836,-4.571850776672363,0.1022054478526115,0.0224574618041515,0.2135932147502899,0.1215457171201706,13.50692367553711,-12.342538833618164,0.0492318421602249,-0.0007976354681886,0.0001567645958857,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,8.798813723842613e-06,1.3574295735452324e-05,adeno_mucinous:0.0135 | adeno_lepidic:0.0124 | adeno_alveolar_replacement_low:0.0113 | adeno_cribriform_low:0.0087 | adeno_mixed_acinar_papillary_low:0.0080,adeno_atypical_glands_high:0.0232 | adeno_papillary_high:0.0232 | adeno_micropapillary_high:0.0211 | adeno_fused_glands_high:0.0210 | adeno_prominent_nucleoli_high:0.0191,adeno_mucinous:0.0135 | adeno_lepidic:0.0124 | adeno_alveolar_replacement_low:0.0113 | adeno_cribriform_low:0.0087 | adeno_mixed_acinar_papillary_low:0.0080,adeno_atypical_glands_high:0.0232 | adeno_papillary_high:0.0232 | adeno_micropapillary_high:0.0211 | adeno_fused_glands_high:0.0210 | adeno_prominent_nucleoli_high:0.0191,Adenocarcinoma,Adenocarcinoma,14.2420072555542,0,Adenocarcinoma,14.2420072555542,0,Adenocarcinoma,0.07974798604846,0,Adenocarcinoma,0.0920474976301193,25.849462509155277,0,Adenocarcinoma,25.849462509155277,-0.0009544000640742,1.0,NonAdenocarcinoma,1.2726166581773837,9.246324180638537e-05,0.0858977418392896,0.0920474976301193,4,1.4445046050977692,0.0552078447981565,0.0637225366435499,6.401034754757817e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,1.3574295735452324e-05,False,False,False,active_and_captured,False,False,0.0352375110643564,,correct_prediction,,False,14.2420072555542,0,test,0,13,0.1262457817792892,0.2315344363451004,45642.9609375,54175.671875,40975.66015625,32935.11328125
2465396-B2,0,0,True,12.846524238586426,correct_prediction,,visual,0.8802338623404871,0.0760075747966766,0.0799343585968018,1.146965538651841,-0.0001161762407519,0.8802338623404871,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0779709666967392,0.0760075747966766,0.0799343585968018,0.9508748944877089,1.0,0.0,1.146965538651841,14.71016183642889,0.039457145467375374,0.9605428545326247,0.0001161762407519,12.846524238586426,0.99999737739563,2.635264991113217e-06,9.199546813964844,-3.646977424621582,0.1179296672344207,0.0419220924377441,0.2092778384685516,0.1293434798717498,12.305948257446287,-10.991281509399414,0.0492318421602249,-0.0009139734902419,0.0002851907338481,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,7.968108548084274e-06,1.540212360851001e-05,adeno_mucinous:0.0150 | adeno_lepidic:0.0138 | adeno_alveolar_replacement_low:0.0127 | adeno_cribriform_low:0.0102 | adeno_glandular_infiltration_low:0.0093,adeno_papillary_high:0.0269 | adeno_atypical_glands_high:0.0219 | adeno_hobnail_high:0.0217 | adeno_prominent_nucleoli_high:0.0207 | adeno_fused_glands_high:0.0202,adeno_mucinous:0.0150 | adeno_lepidic:0.0138 | adeno_alveolar_replacement_low:0.0127 | adeno_cribriform_low:0.0102 | adeno_glandular_infiltration_low:0.0093,adeno_papillary_high:0.0269 | adeno_atypical_glands_high:0.0219 | adeno_hobnail_high:0.0217 | adeno_prominent_nucleoli_high:0.0207 | adeno_fused_glands_high:0.0202,Adenocarcinoma,Adenocarcinoma,12.846524238586426,0,Adenocarcinoma,12.846524238586426,0,Adenocarcinoma,0.0760075747966766,0,Adenocarcinoma,0.0799343585968018,23.297229766845703,0,Adenocarcinoma,23.297229766845703,-0.00119916422409,1.0,NonAdenocarcinoma,1.146965538651841,0.0001161762407519,0.0779709666967392,0.0799343585968018,4,1.303023648286071,0.0583316925188986,0.0613452861749234,8.915896569090761e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,1.540212360851001e-05,False,False,False,active_and_captured,False,False,0.041879271130774,,correct_prediction,,False,12.846524238586426,0,test,0,13,0.1414578557014465,0.2378097474575042,31786.123046875,43489.4609375,37992.5859375,34074.62109375
2465397-B,0,0,True,12.07986831665039,correct_prediction,,visual,0.8758906727340294,0.0619694590568543,0.0899829864501952,1.0732000338147711,-0.0001146313152349,0.8758906727340294,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0759762227535248,0.0619694590568543,0.0899829864501952,0.6886797327087366,1.0,0.0,1.0732000338147711,14.125472350689897,0.04348366497702626,0.9565163350229737,0.0001146313152349,12.07986831665039,0.9999942779541016,5.672537554346491e-06,9.149177551269531,-2.930690288543701,0.0943682789802551,0.0323988199234008,0.2622178196907043,0.172234833240509,11.605426788330078,-10.193473815917969,0.0492318421602249,-0.0009044932085089,0.0002787243865896,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,1.0028160431829749e-05,1.83440133696422e-05,adeno_mucinous:0.0126 | adeno_lepidic:0.0104 | adeno_alveolar_replacement_low:0.0100 | adeno_cribriform_low:0.0082 | adeno_multifocal_glandular_low:0.0076,adeno_papillary_high:0.0316 | adeno_fused_glands_high:0.0266 | adeno_atypical_glands_high:0.0263 | adeno_micropapillary_high:0.0247 | adeno_hobnail_high:0.0235,adeno_mucinous:0.0126 | adeno_lepidic:0.0104 | adeno_alveolar_replacement_low:0.0100 | adeno_cribriform_low:0.0082 | adeno_multifocal_glandular_low:0.0076,adeno_papillary_high:0.0316 | adeno_fused_glands_high:0.0266 | adeno_atypical_glands_high:0.0263 | adeno_micropapillary_high:0.0247 | adeno_hobnail_high:0.0235,Adenocarcinoma,Adenocarcinoma,12.079867839813232,0,Adenocarcinoma,12.079867839813232,0,Adenocarcinoma,0.0619694590568543,0,Adenocarcinoma,0.0899829864501952,21.798900604248047,0,Adenocarcinoma,21.798900604248047,-0.0011832175950984,1.0,NonAdenocarcinoma,1.0732000338147711,0.0001146313152349,0.0759762227535248,0.0899829864501952,4,1.2252671106370556,0.0505762853820783,0.073439485699906,9.355618398616326e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,1.83440133696422e-05,False,False,False,active_and_captured,False,False,0.0430472258593653,,correct_prediction,,False,12.079867839813232,0,test,15,0,0.118448406457901,0.2882591485977173,38322.91796875,38115.3203125,40225.58203125,29083.982421875
2465568-B2,0,0,True,13.716944694519045,correct_prediction,,visual,0.8785236654665698,0.068983506411314,0.0999594964087009,1.2221768100481678,-5.1373623520130415e-05,0.8785236654665698,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0844715014100074,0.068983506411314,0.0999594964087009,0.6901145853042671,1.0,0.0,1.2221768100481678,14.468510558560709,0.04270036547230524,0.9572996345276948,5.1373623520130415e-05,13.716944694519045,0.999998927116394,1.1035859870389686e-06,8.566587448120117,-5.150357246398926,0.089661955833435,0.020678449422121,0.1435112357139587,0.0435517393052578,12.9111967086792,-11.913728713989258,0.0492318421602249,-0.0004729191714432,5.735630475101061e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,4.540218924375949e-06,5.40202199772466e-06,adeno_mucinous:0.0118 | adeno_lepidic:0.0105 | adeno_alveolar_replacement_low:0.0101 | adeno_cribriform_low:0.0075 | adeno_glandular_infiltration_low:0.0070,adeno_papillary_high:0.0167 | adeno_atypical_glands_high:0.0164 | adeno_fused_glands_high:0.0148 | adeno_micropapillary_high:0.0140 | adeno_prominent_nucleoli_high:0.0139,adeno_mucinous:0.0118 | adeno_lepidic:0.0105 | adeno_alveolar_replacement_low:0.0101 | adeno_cribriform_low:0.0075 | adeno_glandular_infiltration_low:0.0070,adeno_papillary_high:0.0167 | adeno_atypical_glands_high:0.0164 | adeno_fused_glands_high:0.0148 | adeno_micropapillary_high:0.0140 | adeno_prominent_nucleoli_high:0.0139,Adenocarcinoma,Adenocarcinoma,13.716944694519045,0,Adenocarcinoma,13.716944694519045,0,Adenocarcinoma,0.068983506411314,0,Adenocarcinoma,0.0999594964087009,24.824925422668457,0,Adenocarcinoma,24.824925422668457,-0.0005302754761942,1.0,NonAdenocarcinoma,1.2221768100481678,5.1373623520130415e-05,0.0844715014100074,0.0999594964087009,4,1.391171186491703,0.0495866411561316,0.071852765050994,3.692832630446146e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,5.40202199772466e-06,False,False,False,active_and_captured,False,False,0.0443284201552655,,correct_prediction,,False,13.716944694519045,0,test,0,2,0.1120804846286773,0.1627554595470428,47494.16015625,24093.630859375,35341.4609375,22114.498046875
2465608-B2,0,0,True,6.247901439666748,correct_prediction,,visual,0.7998828949544085,-0.0381335131824015,0.103915959596634,0.5677834874043198,3.0539320416370493e-07,0.7998828949544085,True,True,False,False,conflict,False,False,False,False,False,False,0.0328912232071162,0.0381335131824015,0.103915959596634,-0.36696493330209023,0.0,0.0,0.5677834874043198,17.262461898391077,0.04593274170403137,0.9540672582959687,3.0539320416370493e-07,6.247901439666748,0.9980692267417908,0.0019307745387777,4.516856670379639,-1.731044888496399,-0.0158568806946277,0.0222766324877738,0.1591409295797348,0.0552249699831008,6.393394470214844,-5.139456272125244,0.0492318421602249,7.729334902251139e-05,7.414109859382734e-05,0.0968810096383094,adeno_desmoplastic_invasion_low -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,3.095972488154075e-06,6.647996542596957e-06,adeno_mucinous:0.0007 | adeno_multifocal_glandular_low:0.0001 | adeno_solid:-0.0001 | adeno_cribriform_low:-0.0010 | adeno_micropapillary:-0.0014,adeno_papillary_high:0.0181 | adeno_atypical_glands_high:0.0178 | adeno_micropapillary_high:0.0169 | adeno_fused_glands_high:0.0153 | adeno_hobnail_high:0.0147,adeno_mucinous:0.0007 | adeno_multifocal_glandular_low:0.0001 | adeno_solid:-0.0001 | adeno_cribriform_low:-0.0010 | adeno_micropapillary:-0.0014,adeno_papillary_high:0.0181 | adeno_atypical_glands_high:0.0178 | adeno_micropapillary_high:0.0169 | adeno_fused_glands_high:0.0153 | adeno_hobnail_high:0.0147,Adenocarcinoma,Adenocarcinoma,6.247901558876038,0,Adenocarcinoma,6.247901558876038,1,NonAdenocarcinoma,0.0381335131824015,0,Adenocarcinoma,0.103915959596634,11.532850742340088,0,Adenocarcinoma,11.532850742340088,3.152250428684056e-06,0.0,Adenocarcinoma,0.5677834874043198,3.0539320416370493e-07,0.0328912232071162,0.103915959596634,4,0.7098332655765595,0.0537217893718008,0.1463948854414827,4.302323080275062e-07,source_conflict,low,True,True,False,True,False,True,conflict,6.647996542596957e-06,False,True,False,missing_pair_signal,True,False,0.0604131440209188,,correct_prediction,,False,6.247901558876038,0,test,0,2,0.0068523362278938,0.1779986172914505,140042.34375,59851.53515625,25222.923828125,46784.41015625
2466264-B2,0,0,True,10.086515426635742,correct_prediction,,visual,0.8893457119686684,0.0420761033892631,0.0710925729945301,0.9097270920511986,-2.150637528840824e-05,0.8893457119686684,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0565843381918966,0.0420761033892631,0.0710925729945301,0.5918494944964287,1.0,0.0,0.9097270920511986,16.077365594804817,0.03932809784528575,0.9606719021547141,2.150637528840824e-05,10.086515426635742,0.9999583959579468,4.163551420788281e-05,6.171474456787109,-3.915041208267212,0.081642597913742,0.0395664945244789,0.0595960915088653,-0.0114964814856648,9.844040870666504,-8.634387969970703,0.0492318421602249,-0.0001995715429075,2.2415979401557703e-05,0.0968810096383094,adeno_micropapillary -> adeno_lepidic_high,nonadeno_metastatic_low -> nonadeno_hamartoma_high,1.120284991884546e-06,5.866378614882706e-06,adeno_mucinous:0.0111 | adeno_lepidic:0.0087 | adeno_alveolar_replacement_low:0.0083 | adeno_cribriform_low:0.0071 | adeno_multifocal_glandular_low:0.0067,adeno_prominent_nucleoli_high:0.0085 | adeno_papillary_high:0.0080 | adeno_atypical_glands_high:0.0074 | adeno_micropapillary_high:0.0069 | adeno_hobnail_high:0.0066,adeno_mucinous:0.0111 | adeno_lepidic:0.0087 | adeno_alveolar_replacement_low:0.0083 | adeno_cribriform_low:0.0071 | adeno_multifocal_glandular_low:0.0067,adeno_prominent_nucleoli_high:0.0085 | adeno_papillary_high:0.0080 | adeno_atypical_glands_high:0.0074 | adeno_micropapillary_high:0.0069 | adeno_hobnail_high:0.0066,Adenocarcinoma,Adenocarcinoma,10.08651566505432,0,Adenocarcinoma,10.08651566505432,0,Adenocarcinoma,0.0420761033892631,0,Adenocarcinoma,0.0710925729945301,18.478428840637207,0,Adenocarcinoma,18.478428840637207,-0.000221987522309,1.0,NonAdenocarcinoma,0.9097270920511986,2.150637528840824e-05,0.0565843381918966,0.0710925729945301,4,1.0229172748102802,0.0411334371071863,0.0694998263742447,2.102454990057433e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,5.866378614882706e-06,False,False,False,active_and_captured,False,False,0.0399306581313567,,correct_prediction,,False,10.08651566505432,0,test,0,2,0.1049922108650207,0.0809225216507911,122253.0078125,5651.60107421875,26478.12890625,44648.64453125
